timestamp,cpu_utilization,hour,day_of_week,cpu_rolling_mean_5,cpu_rolling_std_5,anomaly_label,anomaly_score
2014-02-14 18:20:00,0.132,18,4,0.1204,0.0293052896249124,1,0.3259664746641475
2014-02-14 18:25:00,0.134,18,4,0.1204,0.0293052896249124,1,0.3362085386245774
2014-02-14 18:30:00,0.134,18,4,0.1204,0.0293052896249124,1,0.3362085386245774
2014-02-14 18:35:00,0.134,18,4,0.1204,0.0293052896249124,1,0.3362085386245774
2014-02-14 18:40:00,0.134,18,4,0.1336,0.000894427191,1,0.2749694007036499
2014-02-14 18:45:00,0.134,18,4,0.134,5.094209646402836e-10,1,0.2631046471655821
2014-02-14 18:50:00,0.134,18,4,0.134,5.094209646402836e-10,1,0.2631046471655821
2014-02-14 18:55:00,0.134,18,4,0.134,5.094209646402836e-10,1,0.2631046471655821
2014-02-14 19:00:00,0.066,19,4,0.1204,0.0304105244939971,1,0.2522283682452974
2014-02-14 19:05:00,0.134,19,4,0.1204,0.0304105244939971,1,0.3362037232898291
2014-02-14 19:10:00,0.134,19,4,0.1204,0.0304105244939971,1,0.3362037232898291
2014-02-14 19:15:00,0.134,19,4,0.1204,0.0304105244939971,1,0.3362037232898291
2014-02-14 19:20:00,0.066,19,4,0.1068,0.0372451339103513,1,0.24505705041894
2014-02-14 19:25:00,0.132,19,4,0.12,0.030199337741083,1,0.3276154168177467
2014-02-14 19:30:00,0.134,19,4,0.12,0.030199337741083,1,0.3382714165915863
2014-02-14 19:35:00,0.2,19,4,0.1332,0.0473835414463714,1,0.17734012713806135
2014-02-14 19:40:00,0.132,19,4,0.1328,0.0473835414463714,1,0.2583553727161455
2014-02-14 19:45:00,0.134,19,4,0.1464,0.0299799933288851,1,0.26055352458889086
2014-02-14 19:50:00,0.136,19,4,0.1472,0.0295499576987852,1,0.2335625521290549
2014-02-14 19:55:00,0.132,19,4,0.1468,0.0297859027058103,1,0.25035411953870884
2014-02-14 20:00:00,0.066,20,4,0.12,0.030232432915662,1,0.24674265808076046
2014-02-14 20:05:00,0.134,20,4,0.1204,0.0304433900871766,1,0.328548673765106
2014-02-14 20:10:00,0.134,20,4,0.1204,0.0304433900871766,1,0.328548673765106
2014-02-14 20:15:00,0.134,20,4,0.12,0.030199337741083,1,0.3312893326485334
2014-02-14 20:20:00,0.2,20,4,0.1336,0.0473793203834753,1,0.16999729418956966
2014-02-14 20:25:00,0.132,20,4,0.1468,0.0297523108346225,1,0.246644393720844
2014-02-14 20:30:00,0.136,20,4,0.1472,0.0295499576987852,1,0.23130204983260105
2014-02-14 20:35:00,0.134,20,4,0.1472,0.0295499576987852,1,0.2524767698268412
2014-02-14 20:40:00,0.134,20,4,0.1472,0.0295499576987852,1,0.2524767698268412
2014-02-14 20:45:00,0.134,20,4,0.134,0.0014142135623735,1,0.2587017194255178
2014-02-14 20:50:00,0.066,20,4,0.1208,0.0306463700950048,1,0.24306466745455957
2014-02-14 20:55:00,0.134,20,4,0.1204,0.0304105244939972,1,0.3288227537806783
2014-02-14 21:00:00,0.134,21,4,0.1204,0.0304105244939972,1,0.3261654893495062
2014-02-14 21:05:00,0.134,21,4,0.1204,0.0304105244939972,1,0.3261654893495062
2014-02-14 21:10:00,0.134,21,4,0.1204,0.0304105244939972,1,0.3261654893495062
2014-02-14 21:15:00,0.132,21,4,0.1336,0.0008944271909999,1,0.2427817917024968
2014-02-14 21:20:00,0.066,21,4,0.12,0.030199337741083,1,0.24263182752937174
2014-02-14 21:25:00,0.134,21,4,0.12,0.030199337741083,1,0.32719071871248284
2014-02-14 21:30:00,0.132,21,4,0.1196,0.0299799933288851,1,0.3155085966444798
2014-02-14 21:35:00,0.134,21,4,0.1196,0.0299799933288851,1,0.32456691555985556
2014-02-14 21:40:00,0.132,21,4,0.1196,0.0299799933288851,1,0.3155085966444798
2014-02-14 21:45:00,0.066,21,4,0.1196,0.0299799933288851,1,0.24003647054426386
2014-02-14 21:50:00,0.134,21,4,0.1196,0.0299799933288851,1,0.32456691555985556
2014-02-14 21:55:00,0.132,21,4,0.1196,0.0299799933288851,1,0.3155085966444798
2014-02-14 22:00:00,0.134,22,4,0.1196,0.0299799933288851,1,0.31575765271110123
2014-02-14 22:05:00,0.134,22,4,0.12,0.030199337741083,1,0.319557160255145
2014-02-14 22:10:00,0.066,22,4,0.12,0.030199337741083,1,0.24074312351216798
2014-02-14 22:15:00,0.134,22,4,0.12,0.030199337741083,1,0.319557160255145
2014-02-14 22:20:00,0.132,22,4,0.12,0.030199337741083,1,0.3105492917454485
2014-02-14 22:25:00,0.134,22,4,0.12,0.030199337741083,1,0.319557160255145
2014-02-14 22:30:00,0.132,22,4,0.1196,0.0299799933288851,1,0.30596141968021373
2014-02-14 22:35:00,0.068,22,4,0.12,0.0290860791444979,1,0.20979109368594007
2014-02-14 22:40:00,0.132,22,4,0.1196,0.0288582743766844,1,0.3024587725016304
2014-02-14 22:45:00,0.132,22,4,0.1196,0.0288582743766844,1,0.3024587725016304
2014-02-14 22:50:00,0.134,22,4,0.1196,0.0288582743766844,1,0.31261962482445294
2014-02-14 22:55:00,0.132,22,4,0.1196,0.0288582743766844,1,0.3024587725016304
2014-02-14 23:00:00,0.134,23,4,0.1327999999999999,0.0010954451150103,1,0.22189739697958022
2014-02-14 23:05:00,0.134,23,4,0.1332,0.0010954451150103,1,0.22903684972320348
2014-02-14 23:10:00,0.134,23,4,0.1336,0.0008944271909999,1,0.2277351084632594
2014-02-14 23:15:00,0.066,23,4,0.12,0.030199337741083,1,0.2304546832765908
2014-02-14 23:20:00,0.132,23,4,0.12,0.030199337741083,1,0.2964435935111044
2014-02-14 23:25:00,0.132,23,4,0.1196,0.0299799933288851,1,0.29147541997525167
2014-02-14 23:30:00,0.066,23,4,0.106,0.0365239647354993,1,0.2128213073877726
2014-02-14 23:35:00,0.136,23,4,0.1064,0.0369161211396863,1,0.23214129006488904
2014-02-14 23:40:00,0.134,23,4,0.12,0.0302324329156619,1,0.3029478001332962
2014-02-14 23:45:00,0.066,23,4,0.1068,0.037271973384837,1,0.22023019090705265
2014-02-14 23:50:00,0.134,23,4,0.1072,0.0376191440625647,1,0.24402214038103404
2014-02-14 23:55:00,0.2,23,4,0.134,0.0473919824442911,1,0.15465135316201473
2014-02-15 00:00:00,0.134,0,5,0.1336,0.0473793203834753,1,0.23893646191169216
2014-02-15 00:05:00,0.134,0,5,0.1336,0.0473793203834753,1,0.23893646191169216
2014-02-15 00:10:00,0.066,0,5,0.1336,0.0473793203834753,1,0.17461032048556946
2014-02-15 00:15:00,0.132,0,5,0.1331999999999999,0.0473835414463714,1,0.2317533259785216
2014-02-15 00:20:00,0.134,0,5,0.12,0.030199337741083,1,0.30202692181134766
2014-02-15 00:25:00,0.066,0,5,0.1064,0.0368890227574545,1,0.23025520866435167
2014-02-15 00:30:00,0.136,0,5,0.1068,0.037271973384837,1,0.2485653447743008
2014-02-15 00:35:00,0.134,0,5,0.1204,0.0304433900871765,1,0.3015062564973227
2014-02-15 00:40:00,0.134,0,5,0.1208,0.0306463700950047,1,0.2962205853927733
2014-02-15 00:45:00,0.066,0,5,0.1072,0.0376191440625647,1,0.22536385169853168
2014-02-15 00:50:00,0.134,0,5,0.1208,0.0306463700950047,1,0.2962205853927733
2014-02-15 00:55:00,0.134,0,5,0.1204,0.0304105244939971,1,0.3015062564973227
2014-02-15 01:00:00,0.134,1,5,0.1204,0.0304105244939971,1,0.31287092191808585
2014-02-15 01:05:00,0.068,1,5,0.1072,0.0367042231902543,1,0.21344954936380622
2014-02-15 01:10:00,0.132,1,5,0.1204,0.0293052896249124,1,0.2983707031234094
2014-02-15 01:15:00,0.134,1,5,0.1204,0.0293052896249124,1,0.312705840238405
2014-02-15 01:20:00,0.134,1,5,0.1204,0.0293052896249124,1,0.312705840238405
2014-02-15 01:25:00,0.068,1,5,0.1072,0.035793854221081,1,0.21127625385901272
2014-02-15 01:30:00,0.134,1,5,0.1204,0.0293052896249124,1,0.312705840238405
2014-02-15 01:35:00,0.134,1,5,0.1208,0.0295160973029972,1,0.30837658738779855
2014-02-15 01:40:00,0.134,1,5,0.1208,0.0295160973029972,1,0.30837658738779855
2014-02-15 01:45:00,0.134,1,5,0.1208,0.0295160973029972,1,0.30837658738779855
2014-02-15 01:50:00,0.134,1,5,0.134,0.0,1,0.21369800040192066
2014-02-15 01:55:00,0.134,1,5,0.134,0.0,1,0.21369800040192066
2014-02-15 02:00:00,0.066,2,5,0.1204,0.0304105244939971,1,0.24443794585197642
2014-02-15 02:05:00,0.134,2,5,0.1204,0.0304105244939971,1,0.3202292532119517
2014-02-15 02:10:00,0.132,2,5,0.12,0.030199337741083,1,0.3099171156950385
2014-02-15 02:15:00,0.134,2,5,0.12,0.030199337741083,1,0.3201118816851928
2014-02-15 02:20:00,0.066,2,5,0.1064,0.0368890227574545,1,0.2531396615506186
2014-02-15 02:25:00,0.132,2,5,0.1196,0.0299799933288851,1,0.30886462075124943
2014-02-15 02:30:00,0.132,2,5,0.1192,0.0297523108346225,1,0.30312073854410027
2014-02-15 02:35:00,0.066,2,5,0.106,0.0365239647354993,1,0.24587158999230868
2014-02-15 02:40:00,0.134,2,5,0.106,0.0365239647354993,1,0.28084322683817486
2014-02-15 02:45:00,0.134,2,5,0.1196,0.0299799933288851,1,0.3197997197101704
2014-02-15 02:50:00,0.136,2,5,0.1204,0.0304433900871765,1,0.3026814135053652
2014-02-15 02:55:00,0.134,2,5,0.1208,0.0306463700950047,1,0.3157375212379883
2014-02-15 03:00:00,0.134,3,5,0.1344,0.0008944271909998,1,0.22039428059373578
2014-02-15 03:05:00,1.466,3,5,0.4008,0.5954655321678997,-1,-0.042373832944935574
2014-02-15 03:10:00,0.066,3,5,0.3872,0.603800629347138,-1,-0.004884815254494246
2014-02-15 03:15:00,0.134,3,5,0.3868,0.60400927145202,1,0.004524579233680881
2014-02-15 03:20:00,0.134,3,5,0.3868,0.60400927145202,1,0.004524579233680881
2014-02-15 03:25:00,0.134,3,5,0.3868,0.60400927145202,1,0.004524579233680881
2014-02-15 03:30:00,0.134,3,5,0.1204,0.0304105244939963,1,0.3260183883038448
2014-02-15 03:35:00,0.134,3,5,0.134,0.0,1,0.22512228504390364
2014-02-15 03:40:00,0.132,3,5,0.1336,0.0008944271909999,1,0.2266539823843704
2014-02-15 03:45:00,0.066,3,5,0.12,0.030199337741083,1,0.249012271333797
2014-02-15 03:50:00,0.134,3,5,0.12,0.030199337741083,1,0.3259026649721
2014-02-15 03:55:00,0.132,3,5,0.1196,0.0299799933288851,1,0.3170376402353596
2014-02-15 04:00:00,0.134,4,5,0.1196,0.0299799933288851,1,0.32587391410359107
2014-02-15 04:05:00,0.066,4,5,0.1064,0.0368890227574545,1,0.26408220968479
2014-02-15 04:10:00,0.134,4,5,0.12,0.030199337741083,1,0.32618148146933473
2014-02-15 04:15:00,0.134,4,5,0.12,0.030199337741083,1,0.32618148146933473
2014-02-15 04:20:00,0.134,4,5,0.1204,0.0304105244939971,1,0.3262971254432555
2014-02-15 04:25:00,0.068,4,5,0.1072,0.0367042231902542,1,0.23239199120989884
2014-02-15 04:30:00,0.132,4,5,0.1204,0.0293052896249124,1,0.3178893941515544
2014-02-15 04:35:00,0.134,4,5,0.1204,0.0293052896249124,1,0.32508438029957837
2014-02-15 04:40:00,0.066,4,5,0.1068,0.0363483149540663,1,0.26691371120147667
2014-02-15 04:45:00,0.132,4,5,0.1064,0.0359833294735214,1,0.2809446244426607
2014-02-15 04:50:00,0.134,4,5,0.1196,0.0299799933288851,1,0.32587391410359107
2014-02-15 04:55:00,0.134,4,5,0.12,0.030199337741083,1,0.32618148146933473
2014-02-15 05:00:00,0.066,5,5,0.1064,0.0368890227574545,1,0.27515432826782826
2014-02-15 05:05:00,0.134,5,5,0.12,0.030199337741083,1,0.3353805626017841
2014-02-15 05:10:00,0.132,5,5,0.12,0.030199337741083,1,0.3285974585418966
2014-02-15 05:15:00,0.134,5,5,0.12,0.030199337741083,1,0.3353805626017841
2014-02-15 05:20:00,0.066,5,5,0.1064,0.0368890227574545,1,0.27515432826782826
2014-02-15 05:25:00,0.136,5,5,0.1204,0.0304433900871765,1,0.3180339961160556
2014-02-15 05:30:00,0.068,5,5,0.1072,0.0367314579073578,1,0.24085084300027804
2014-02-15 05:35:00,0.132,5,5,0.1072,0.0367314579073578,1,0.2935200813249491
2014-02-15 05:40:00,0.132,5,5,0.1068,0.0363758161420469,1,0.2961065810470305
2014-02-15 05:45:00,0.134,5,5,0.1204,0.0293393933134275,1,0.3334241976747141
2014-02-15 05:50:00,0.134,5,5,0.12,0.0290860791444979,1,0.33331058281304077
2014-02-15 05:55:00,0.2,5,5,0.1464,0.0299799933288851,1,0.16061277981216338
2014-02-15 06:00:00,0.066,6,5,0.1332,0.0473835414463714,1,0.21460801384464478
2014-02-15 06:05:00,0.134,6,5,0.1336,0.0473793203834753,1,0.27033455926007494
2014-02-15 06:10:00,0.134,6,5,0.1336,0.0473793203834753,1,0.27033455926007494
2014-02-15 06:15:00,0.068,6,5,0.1204,0.0557027826953016,1,0.20244503314947138
2014-02-15 06:20:00,0.132,6,5,0.1068,0.0363483149540662,1,0.2956958662833679
2014-02-15 06:25:00,0.066,6,5,0.1068,0.0363483149540662,1,0.27668986968156595
2014-02-15 06:30:00,0.132,6,5,0.1064,0.0359833294735214,1,0.2923402460779483
2014-02-15 06:35:00,0.136,6,5,0.1068,0.0363758161420468,1,0.2833968363940447
2014-02-15 06:40:00,0.066,6,5,0.1064,0.0369161211396863,1,0.27338135636842276
2014-02-15 06:45:00,0.132,6,5,0.1064,0.0369161211396863,1,0.2917868207001702
2014-02-15 06:50:00,0.134,6,5,0.12,0.0302324329156619,1,0.33975627018201787
2014-02-15 06:55:00,0.134,6,5,0.1204,0.0304433900871765,1,0.3396023205861376
2014-02-15 07:00:00,0.066,7,5,0.1064,0.0368890227574545,1,0.2727706430684962
2014-02-15 07:05:00,0.134,7,5,0.12,0.0301993377410829,1,0.34028223806622204
2014-02-15 07:10:00,0.132,7,5,0.12,0.0301993377410829,1,0.3327319064777354
2014-02-15 07:15:00,0.066,7,5,0.1064,0.0368890227574545,1,0.2727706430684962
2014-02-15 07:20:00,0.134,7,5,0.1064,0.0368890227574545,1,0.2981811470984267
2014-02-15 07:25:00,0.134,7,5,0.12,0.0301993377410829,1,0.34028223806622204
2014-02-15 07:30:00,0.134,7,5,0.12,0.0301993377410829,1,0.34028223806622204
2014-02-15 07:35:00,0.066,7,5,0.1068,0.0372451339103512,1,0.2737895112963468
2014-02-15 07:40:00,0.134,7,5,0.1204,0.0304105244939971,1,0.34033884684949556
2014-02-15 07:45:00,0.132,7,5,0.12,0.0301993377410829,1,0.3327319064777354
2014-02-15 07:50:00,0.066,7,5,0.1064,0.0368890227574545,1,0.2727706430684962
2014-02-15 07:55:00,0.134,7,5,0.1064,0.0368890227574545,1,0.2981811470984267
2014-02-15 08:00:00,0.134,8,5,0.12,0.0301993377410829,1,0.33876522848607105
2014-02-15 08:05:00,0.134,8,5,0.12,0.0301993377410829,1,0.33876522848607105
2014-02-15 08:10:00,0.068,8,5,0.1072,0.0367042231902542,1,0.23964847989917332
2014-02-15 08:15:00,0.134,8,5,0.1208,0.0295160973029972,1,0.33396575687252394
2014-02-15 08:20:00,0.068,8,5,0.1076,0.0361496887953409,1,0.23420593231551595
2014-02-15 08:25:00,0.132,8,5,0.1072,0.035793854221081,1,0.2868756476553397
2014-02-15 08:30:00,0.134,8,5,0.1072,0.035793854221081,1,0.2920730612803848
2014-02-15 08:35:00,0.134,8,5,0.1204,0.0293052896249124,1,0.33677001580754873
2014-02-15 08:40:00,0.066,8,5,0.1068,0.0363483149540662,1,0.275903743744231
2014-02-15 08:45:00,0.134,8,5,0.12,0.0301993377410829,1,0.33876522848607105
2014-02-15 08:50:00,0.134,8,5,0.1204,0.0304105244939971,1,0.3388220562270912
2014-02-15 08:55:00,0.134,8,5,0.1204,0.0304105244939971,1,0.3388220562270912
2014-02-15 09:00:00,0.066,9,5,0.1068,0.0372451339103512,1,0.2719619346458524
2014-02-15 09:05:00,0.132,9,5,0.12,0.0301993377410829,1,0.3352771869927776
2014-02-15 09:10:00,0.134,9,5,0.12,0.0301993377410829,1,0.34221755436405193
2014-02-15 09:15:00,0.066,9,5,0.1064,0.0368890227574545,1,0.2729753953457209
2014-02-15 09:20:00,0.134,9,5,0.1064,0.0368890227574545,1,0.30020943815384704
2014-02-15 09:25:00,0.134,9,5,0.12,0.0301993377410829,1,0.34221755436405193
2014-02-15 09:30:00,0.134,9,5,0.1204,0.0304105244939971,1,0.34227388381323215
2014-02-15 09:35:00,0.066,9,5,0.1068,0.0372451339103512,1,0.2719619346458524
2014-02-15 09:40:00,0.134,9,5,0.1204,0.0304105244939971,1,0.34227388381323215
2014-02-15 09:45:00,0.134,9,5,0.1204,0.0304105244939971,1,0.34227388381323215
2014-02-15 09:50:00,0.132,9,5,0.12,0.0301993377410829,1,0.3352771869927776
2014-02-15 09:55:00,0.134,9,5,0.12,0.0301993377410829,1,0.34221755436405193
2014-02-15 10:00:00,0.068,10,5,0.1204,0.0293052896249124,1,0.23494417399237344
2014-02-15 10:05:00,0.134,10,5,0.1204,0.0293052896249124,1,0.3383679816909031
2014-02-15 10:10:00,0.132,10,5,0.12,0.0290860791444979,1,0.33176177862419964
2014-02-15 10:15:00,0.066,10,5,0.1068,0.0363483149540662,1,0.27545778960847367
2014-02-15 10:20:00,0.134,10,5,0.1068,0.0363483149540662,1,0.2997654648130376
2014-02-15 10:25:00,0.134,10,5,0.12,0.0301993377410829,1,0.3406940816083676
2014-02-15 10:30:00,0.066,10,5,0.1064,0.0368890227574545,1,0.2706359328319125
2014-02-15 10:35:00,0.132,10,5,0.1064,0.0368890227574545,1,0.2903293609884918
2014-02-15 10:40:00,0.132,10,5,0.1196,0.0299799933288851,1,0.33315850883006004
2014-02-15 10:45:00,0.134,10,5,0.1196,0.0299799933288851,1,0.3397485790480988
2014-02-15 10:50:00,0.134,10,5,0.1196,0.0299799933288851,1,0.3397485790480988
2014-02-15 10:55:00,0.132,10,5,0.1327999999999999,0.0010954451150096,1,0.2369762678956569
2014-02-15 11:00:00,0.068,11,5,0.12,0.0290860791444979,1,0.23089435713232553
2014-02-15 11:05:00,0.132,11,5,0.12,0.0290860791444979,1,0.331324357075073
2014-02-15 11:10:00,0.132,11,5,0.1196,0.0288582743766843,1,0.32963243357691213
2014-02-15 11:15:00,0.134,11,5,0.1196,0.0288582743766843,1,0.33755369429761606
2014-02-15 11:20:00,0.066,11,5,0.1064,0.0359833294735214,1,0.2651189979167995
2014-02-15 11:25:00,0.134,11,5,0.1196,0.0299799933288851,1,0.34058311084947807
2014-02-15 11:30:00,0.066,11,5,0.1064,0.0368890227574545,1,0.26942479447698275
2014-02-15 11:35:00,0.132,11,5,0.1064,0.0368890227574545,1,0.28470240027191474
2014-02-15 11:40:00,0.136,11,5,0.1068,0.037271973384837,1,0.275832482035271
2014-02-15 11:45:00,0.134,11,5,0.1204,0.0304433900871765,1,0.342985090586994
2014-02-15 11:50:00,0.068,11,5,0.1072,0.0367314579073578,1,0.23333214041482997
2014-02-15 11:55:00,0.132,11,5,0.1204,0.0293393933134275,1,0.3303635912093767
2014-02-15 12:00:00,0.132,12,5,0.1204,0.0293393933134275,1,0.32913489645871813
2014-02-15 12:05:00,0.134,12,5,0.12,0.0290860791444979,1,0.3355131580195457
2014-02-15 12:10:00,0.134,12,5,0.12,0.0290860791444979,1,0.3355131580195457
2014-02-15 12:15:00,0.132,12,5,0.1327999999999999,0.0010954451150091,1,0.2382752685286193
2014-02-15 12:20:00,0.066,12,5,0.1196,0.0299799933288851,1,0.2677618850452243
2014-02-15 12:25:00,0.134,12,5,0.12,0.0301993377410829,1,0.3403191597419018
2014-02-15 12:30:00,0.132,12,5,0.1196,0.0299799933288851,1,0.33150112521297803
2014-02-15 12:35:00,0.134,12,5,0.1196,0.0299799933288851,1,0.3385740167792412
2014-02-15 12:40:00,0.134,12,5,0.12,0.0301993377410829,1,0.3403191597419018
2014-02-15 12:45:00,0.066,12,5,0.12,0.0301993377410829,1,0.26794072215925346
2014-02-15 12:50:00,0.134,12,5,0.12,0.0301993377410829,1,0.3403191597419018
2014-02-15 12:55:00,0.2,12,5,0.1336,0.0473793203834752,1,0.18037864994378927
2014-02-15 13:00:00,0.134,13,5,0.1336,0.0473793203834752,1,0.2554031109026444
2014-02-15 13:05:00,0.066,13,5,0.12,0.0561782876207525,1,0.2121068093246502
2014-02-15 13:10:00,0.134,13,5,0.1336,0.0473793203834752,1,0.2554031109026444
2014-02-15 13:15:00,0.136,13,5,0.134,0.0473919824442911,1,0.23486535662869762
2014-02-15 13:20:00,0.134,13,5,0.1208,0.0306463700950046,1,0.3339869018721938
2014-02-15 13:25:00,0.066,13,5,0.1072,0.0376191440625647,1,0.25742775022556413
2014-02-15 13:30:00,0.134,13,5,0.1208,0.0306463700950047,1,0.3339869018721938
2014-02-15 13:35:00,0.134,13,5,0.1208,0.0306463700950047,1,0.3339869018721938
2014-02-15 13:40:00,0.134,13,5,0.1204,0.0304105244939971,1,0.33848843914932175
2014-02-15 13:45:00,0.134,13,5,0.1204,0.0304105244939971,1,0.33848843914932175
2014-02-15 13:50:00,0.134,13,5,0.134,0.0,1,0.24805310361935812
2014-02-15 13:55:00,0.134,13,5,0.134,0.0,1,0.24805310361935812
2014-02-15 14:00:00,0.134,14,5,0.134,0.0,1,0.24898449749207602
2014-02-15 14:05:00,0.066,14,5,0.1204,0.0304105244939971,1,0.25894547286092584
2014-02-15 14:10:00,0.134,14,5,0.1204,0.0304105244939971,1,0.33507381361351296
2014-02-15 14:15:00,0.134,14,5,0.1204,0.0304105244939971,1,0.33507381361351296
2014-02-15 14:20:00,0.132,14,5,0.12,0.030199337741083,1,0.3240559215457798
2014-02-15 14:25:00,0.134,14,5,0.12,0.030199337741083,1,0.33469161715331863
2014-02-15 14:30:00,0.134,14,5,0.1336,0.0008944271909999,1,0.26042271042492426
2014-02-15 14:35:00,0.066,14,5,0.12,0.030199337741083,1,0.2584648834184977
2014-02-15 14:40:00,0.134,14,5,0.12,0.030199337741083,1,0.33469161715331863
2014-02-15 14:45:00,0.134,14,5,0.1204,0.0304105244939971,1,0.33507381361351296
2014-02-15 14:50:00,0.132,14,5,0.12,0.030199337741083,1,0.3240559215457798
2014-02-15 14:55:00,0.132,14,5,0.1196,0.0299799933288851,1,0.32265885098574393
2014-02-15 15:00:00,0.134,15,5,0.1331999999999999,0.0010954451150102,1,0.2558893831970634
2014-02-15 15:05:00,0.132,15,5,0.1328,0.0010954451150102,1,0.2375443959534751
2014-02-15 15:10:00,0.066,15,5,0.1192,0.0297523108346225,1,0.25190722137023175
2014-02-15 15:15:00,0.132,15,5,0.1192,0.0297523108346225,1,0.3191018826055705
2014-02-15 15:20:00,0.134,15,5,0.1196,0.0299799933288851,1,0.33261137482595754
2014-02-15 15:25:00,0.132,15,5,0.1192,0.0297523108346225,1,0.3191018826055705
2014-02-15 15:30:00,0.134,15,5,0.1196,0.0299799933288851,1,0.33261137482595754
2014-02-15 15:35:00,0.068,15,5,0.12,0.0290860791444979,1,0.22120139870666888
2014-02-15 15:40:00,0.134,15,5,0.1204,0.0293052896249124,1,0.3351370607540646
2014-02-15 15:45:00,0.134,15,5,0.1204,0.0293052896249124,1,0.3351370607540646
