timestamp,cpu_utilization,hour,day_of_week,cpu_rolling_mean_5,cpu_rolling_std_5,anomaly_label,anomaly_score,severity
2014-02-14 18:00:00,0.134,18,4,0.1339999999999999,0.0480832611206851,1,0.2637172425482491,Normal
2014-02-14 18:05:00,0.134,18,4,0.1475999999999999,0.030410524493997,1,0.2588327747430046,Normal
2014-02-14 18:10:00,0.134,18,4,0.1475999999999999,0.030410524493997,1,0.2588327747430046,Normal
2014-02-14 18:15:00,0.068,18,4,0.1344,0.0473793203834752,1,0.1759432587598064,Normal
2014-02-14 18:20:00,0.132,18,4,0.1204,0.0293052896249124,1,0.3259664746641475,Normal
2014-02-14 18:25:00,0.134,18,4,0.1204,0.0293052896249124,1,0.3362085386245774,Normal
2014-02-14 18:30:00,0.134,18,4,0.1204,0.0293052896249124,1,0.3362085386245774,Normal
2014-02-14 18:35:00,0.134,18,4,0.1204,0.0293052896249124,1,0.3362085386245774,Normal
2014-02-14 18:40:00,0.134,18,4,0.1336,0.000894427191,1,0.2749694007036499,Normal
2014-02-14 18:45:00,0.134,18,4,0.134,5.094209646402836e-10,1,0.2631046471655821,Normal
2014-02-14 18:50:00,0.134,18,4,0.134,5.094209646402836e-10,1,0.2631046471655821,Normal
2014-02-14 18:55:00,0.134,18,4,0.134,5.094209646402836e-10,1,0.2631046471655821,Normal
2014-02-14 19:00:00,0.066,19,4,0.1204,0.0304105244939971,1,0.2522283682452974,Normal
2014-02-14 19:05:00,0.134,19,4,0.1204,0.0304105244939971,1,0.3362037232898291,Normal
2014-02-14 19:10:00,0.134,19,4,0.1204,0.0304105244939971,1,0.3362037232898291,Normal
2014-02-14 19:15:00,0.134,19,4,0.1204,0.0304105244939971,1,0.3362037232898291,Normal
2014-02-14 19:20:00,0.066,19,4,0.1068,0.0372451339103513,1,0.24505705041894,Normal
2014-02-14 19:25:00,0.132,19,4,0.12,0.030199337741083,1,0.3276154168177467,Normal
2014-02-14 19:30:00,0.134,19,4,0.12,0.030199337741083,1,0.3382714165915863,Normal
2014-02-14 19:35:00,0.2,19,4,0.1332,0.0473835414463714,1,0.1773401271380613,Normal
2014-02-14 19:40:00,0.132,19,4,0.1328,0.0473835414463714,1,0.2583553727161455,Normal
2014-02-14 19:45:00,0.134,19,4,0.1464,0.0299799933288851,1,0.2605535245888908,Normal
2014-02-14 19:50:00,0.136,19,4,0.1472,0.0295499576987852,1,0.2335625521290549,Normal
2014-02-14 19:55:00,0.132,19,4,0.1468,0.0297859027058103,1,0.2503541195387088,Normal
2014-02-14 20:00:00,0.066,20,4,0.12,0.030232432915662,1,0.2467426580807604,Normal
2014-02-14 20:05:00,0.134,20,4,0.1204,0.0304433900871766,1,0.328548673765106,Normal
2014-02-14 20:10:00,0.134,20,4,0.1204,0.0304433900871766,1,0.328548673765106,Normal
2014-02-14 20:15:00,0.134,20,4,0.12,0.030199337741083,1,0.3312893326485334,Normal
2014-02-14 20:20:00,0.2,20,4,0.1336,0.0473793203834753,1,0.1699972941895696,Normal
2014-02-14 20:25:00,0.132,20,4,0.1468,0.0297523108346225,1,0.246644393720844,Normal
2014-02-14 20:30:00,0.136,20,4,0.1472,0.0295499576987852,1,0.231302049832601,Normal
2014-02-14 20:35:00,0.134,20,4,0.1472,0.0295499576987852,1,0.2524767698268412,Normal
2014-02-14 20:40:00,0.134,20,4,0.1472,0.0295499576987852,1,0.2524767698268412,Normal
2014-02-14 20:45:00,0.134,20,4,0.134,0.0014142135623735,1,0.2587017194255178,Normal
2014-02-14 20:50:00,0.066,20,4,0.1208,0.0306463700950048,1,0.2430646674545595,Normal
2014-02-14 20:55:00,0.134,20,4,0.1204,0.0304105244939972,1,0.3288227537806783,Normal
2014-02-14 21:00:00,0.134,21,4,0.1204,0.0304105244939972,1,0.3261654893495062,Normal
2014-02-14 21:05:00,0.134,21,4,0.1204,0.0304105244939972,1,0.3261654893495062,Normal
2014-02-14 21:10:00,0.134,21,4,0.1204,0.0304105244939972,1,0.3261654893495062,Normal
2014-02-14 21:15:00,0.132,21,4,0.1336,0.0008944271909999,1,0.2427817917024968,Normal
2014-02-14 21:20:00,0.066,21,4,0.12,0.030199337741083,1,0.2426318275293717,Normal
2014-02-14 21:25:00,0.134,21,4,0.12,0.030199337741083,1,0.3271907187124828,Normal
2014-02-14 21:30:00,0.132,21,4,0.1196,0.0299799933288851,1,0.3155085966444798,Normal
2014-02-14 21:35:00,0.134,21,4,0.1196,0.0299799933288851,1,0.3245669155598555,Normal
2014-02-14 21:40:00,0.132,21,4,0.1196,0.0299799933288851,1,0.3155085966444798,Normal
2014-02-14 21:45:00,0.066,21,4,0.1196,0.0299799933288851,1,0.2400364705442638,Normal
2014-02-14 21:50:00,0.134,21,4,0.1196,0.0299799933288851,1,0.3245669155598555,Normal
2014-02-14 21:55:00,0.132,21,4,0.1196,0.0299799933288851,1,0.3155085966444798,Normal
2014-02-14 22:00:00,0.134,22,4,0.1196,0.0299799933288851,1,0.3157576527111012,Normal
2014-02-14 22:05:00,0.134,22,4,0.12,0.030199337741083,1,0.319557160255145,Normal
2014-02-14 22:10:00,0.066,22,4,0.12,0.030199337741083,1,0.2407431235121679,Normal
2014-02-14 22:15:00,0.134,22,4,0.12,0.030199337741083,1,0.319557160255145,Normal
2014-02-14 22:20:00,0.132,22,4,0.12,0.030199337741083,1,0.3105492917454485,Normal
2014-02-14 22:25:00,0.134,22,4,0.12,0.030199337741083,1,0.319557160255145,Normal
2014-02-14 22:30:00,0.132,22,4,0.1196,0.0299799933288851,1,0.3059614196802137,Normal
2014-02-14 22:35:00,0.068,22,4,0.12,0.0290860791444979,1,0.20979109368594,Normal
2014-02-14 22:40:00,0.132,22,4,0.1196,0.0288582743766844,1,0.3024587725016304,Normal
2014-02-14 22:45:00,0.132,22,4,0.1196,0.0288582743766844,1,0.3024587725016304,Normal
2014-02-14 22:50:00,0.134,22,4,0.1196,0.0288582743766844,1,0.3126196248244529,Normal
2014-02-14 22:55:00,0.132,22,4,0.1196,0.0288582743766844,1,0.3024587725016304,Normal
2014-02-14 23:00:00,0.134,23,4,0.1327999999999999,0.0010954451150103,1,0.2218973969795802,Normal
2014-02-14 23:05:00,0.134,23,4,0.1332,0.0010954451150103,1,0.2290368497232034,Normal
2014-02-14 23:10:00,0.134,23,4,0.1336,0.0008944271909999,1,0.2277351084632594,Normal
2014-02-14 23:15:00,0.066,23,4,0.12,0.030199337741083,1,0.2304546832765908,Normal
2014-02-14 23:20:00,0.132,23,4,0.12,0.030199337741083,1,0.2964435935111044,Normal
2014-02-14 23:25:00,0.132,23,4,0.1196,0.0299799933288851,1,0.2914754199752516,Normal
2014-02-14 23:30:00,0.066,23,4,0.106,0.0365239647354993,1,0.2128213073877726,Normal
2014-02-14 23:35:00,0.136,23,4,0.1064,0.0369161211396863,1,0.232141290064889,Normal
2014-02-14 23:40:00,0.134,23,4,0.12,0.0302324329156619,1,0.3029478001332962,Normal
2014-02-14 23:45:00,0.066,23,4,0.1068,0.037271973384837,1,0.2202301909070526,Normal
2014-02-14 23:50:00,0.134,23,4,0.1072,0.0376191440625647,1,0.244022140381034,Normal
2014-02-14 23:55:00,0.2,23,4,0.134,0.0473919824442911,1,0.1546513531620147,Normal
2014-02-15 00:00:00,0.134,0,5,0.1336,0.0473793203834753,1,0.2389364619116921,Normal
2014-02-15 00:05:00,0.134,0,5,0.1336,0.0473793203834753,1,0.2389364619116921,Normal
2014-02-15 00:10:00,0.066,0,5,0.1336,0.0473793203834753,1,0.1746103204855694,Normal
2014-02-15 00:15:00,0.132,0,5,0.1331999999999999,0.0473835414463714,1,0.2317533259785216,Normal
2014-02-15 00:20:00,0.134,0,5,0.12,0.030199337741083,1,0.3020269218113476,Normal
2014-02-15 00:25:00,0.066,0,5,0.1064,0.0368890227574545,1,0.2302552086643516,Normal
2014-02-15 00:30:00,0.136,0,5,0.1068,0.037271973384837,1,0.2485653447743008,Normal
2014-02-15 00:35:00,0.134,0,5,0.1204,0.0304433900871765,1,0.3015062564973227,Normal
2014-02-15 00:40:00,0.134,0,5,0.1208,0.0306463700950047,1,0.2962205853927733,Normal
2014-02-15 00:45:00,0.066,0,5,0.1072,0.0376191440625647,1,0.2253638516985316,Normal
2014-02-15 00:50:00,0.134,0,5,0.1208,0.0306463700950047,1,0.2962205853927733,Normal
2014-02-15 00:55:00,0.134,0,5,0.1204,0.0304105244939971,1,0.3015062564973227,Normal
2014-02-15 01:00:00,0.134,1,5,0.1204,0.0304105244939971,1,0.3128709219180858,Normal
2014-02-15 01:05:00,0.068,1,5,0.1072,0.0367042231902543,1,0.2134495493638062,Normal
2014-02-15 01:10:00,0.132,1,5,0.1204,0.0293052896249124,1,0.2983707031234094,Normal
2014-02-15 01:15:00,0.134,1,5,0.1204,0.0293052896249124,1,0.312705840238405,Normal
2014-02-15 01:20:00,0.134,1,5,0.1204,0.0293052896249124,1,0.312705840238405,Normal
2014-02-15 01:25:00,0.068,1,5,0.1072,0.035793854221081,1,0.2112762538590127,Normal
2014-02-15 01:30:00,0.134,1,5,0.1204,0.0293052896249124,1,0.312705840238405,Normal
2014-02-15 01:35:00,0.134,1,5,0.1208,0.0295160973029972,1,0.3083765873877985,Normal
2014-02-15 01:40:00,0.134,1,5,0.1208,0.0295160973029972,1,0.3083765873877985,Normal
2014-02-15 01:45:00,0.134,1,5,0.1208,0.0295160973029972,1,0.3083765873877985,Normal
2014-02-15 01:50:00,0.134,1,5,0.134,0.0,1,0.2136980004019206,Normal
2014-02-15 01:55:00,0.134,1,5,0.134,0.0,1,0.2136980004019206,Normal
2014-02-15 02:00:00,0.066,2,5,0.1204,0.0304105244939971,1,0.2444379458519764,Normal
2014-02-15 02:05:00,0.134,2,5,0.1204,0.0304105244939971,1,0.3202292532119517,Normal
2014-02-15 02:10:00,0.132,2,5,0.12,0.030199337741083,1,0.3099171156950385,Normal
2014-02-15 02:15:00,0.134,2,5,0.12,0.030199337741083,1,0.3201118816851928,Normal
2014-02-15 02:20:00,0.066,2,5,0.1064,0.0368890227574545,1,0.2531396615506186,Normal
2014-02-15 02:25:00,0.132,2,5,0.1196,0.0299799933288851,1,0.3088646207512494,Normal
2014-02-15 02:30:00,0.132,2,5,0.1192,0.0297523108346225,1,0.3031207385441002,Normal
2014-02-15 02:35:00,0.066,2,5,0.106,0.0365239647354993,1,0.2458715899923086,Normal
2014-02-15 02:40:00,0.134,2,5,0.106,0.0365239647354993,1,0.2808432268381748,Normal
2014-02-15 02:45:00,0.134,2,5,0.1196,0.0299799933288851,1,0.3197997197101704,Normal
2014-02-15 02:50:00,0.136,2,5,0.1204,0.0304433900871765,1,0.3026814135053652,Normal
2014-02-15 02:55:00,0.134,2,5,0.1208,0.0306463700950047,1,0.3157375212379883,Normal
2014-02-15 03:00:00,0.134,3,5,0.1344,0.0008944271909998,1,0.2203942805937357,Normal
2014-02-15 03:05:00,1.466,3,5,0.4008,0.5954655321678997,-1,-0.0423738329449355,High
2014-02-15 03:10:00,0.066,3,5,0.3872,0.603800629347138,-1,-0.0048848152544942,Low
2014-02-15 03:15:00,0.134,3,5,0.3868,0.60400927145202,1,0.0045245792336808,Normal
2014-02-15 03:20:00,0.134,3,5,0.3868,0.60400927145202,1,0.0045245792336808,Normal
2014-02-15 03:25:00,0.134,3,5,0.3868,0.60400927145202,1,0.0045245792336808,Normal
2014-02-15 03:30:00,0.134,3,5,0.1204,0.0304105244939963,1,0.3260183883038448,Normal
2014-02-15 03:35:00,0.134,3,5,0.134,0.0,1,0.2251222850439036,Normal
2014-02-15 03:40:00,0.132,3,5,0.1336,0.0008944271909999,1,0.2266539823843704,Normal
2014-02-15 03:45:00,0.066,3,5,0.12,0.030199337741083,1,0.249012271333797,Normal
2014-02-15 03:50:00,0.134,3,5,0.12,0.030199337741083,1,0.3259026649721,Normal
2014-02-15 03:55:00,0.132,3,5,0.1196,0.0299799933288851,1,0.3170376402353596,Normal
2014-02-15 04:00:00,0.134,4,5,0.1196,0.0299799933288851,1,0.325873914103591,Normal
2014-02-15 04:05:00,0.066,4,5,0.1064,0.0368890227574545,1,0.26408220968479,Normal
2014-02-15 04:10:00,0.134,4,5,0.12,0.030199337741083,1,0.3261814814693347,Normal
2014-02-15 04:15:00,0.134,4,5,0.12,0.030199337741083,1,0.3261814814693347,Normal
2014-02-15 04:20:00,0.134,4,5,0.1204,0.0304105244939971,1,0.3262971254432555,Normal
2014-02-15 04:25:00,0.068,4,5,0.1072,0.0367042231902542,1,0.2323919912098988,Normal
2014-02-15 04:30:00,0.132,4,5,0.1204,0.0293052896249124,1,0.3178893941515544,Normal
2014-02-15 04:35:00,0.134,4,5,0.1204,0.0293052896249124,1,0.3250843802995783,Normal
2014-02-15 04:40:00,0.066,4,5,0.1068,0.0363483149540663,1,0.2669137112014766,Normal
2014-02-15 04:45:00,0.132,4,5,0.1064,0.0359833294735214,1,0.2809446244426607,Normal
2014-02-15 04:50:00,0.134,4,5,0.1196,0.0299799933288851,1,0.325873914103591,Normal
2014-02-15 04:55:00,0.134,4,5,0.12,0.030199337741083,1,0.3261814814693347,Normal
2014-02-15 05:00:00,0.066,5,5,0.1064,0.0368890227574545,1,0.2751543282678282,Normal
2014-02-15 05:05:00,0.134,5,5,0.12,0.030199337741083,1,0.3353805626017841,Normal
2014-02-15 05:10:00,0.132,5,5,0.12,0.030199337741083,1,0.3285974585418966,Normal
2014-02-15 05:15:00,0.134,5,5,0.12,0.030199337741083,1,0.3353805626017841,Normal
2014-02-15 05:20:00,0.066,5,5,0.1064,0.0368890227574545,1,0.2751543282678282,Normal
2014-02-15 05:25:00,0.136,5,5,0.1204,0.0304433900871765,1,0.3180339961160556,Normal
2014-02-15 05:30:00,0.068,5,5,0.1072,0.0367314579073578,1,0.240850843000278,Normal
2014-02-15 05:35:00,0.132,5,5,0.1072,0.0367314579073578,1,0.2935200813249491,Normal
2014-02-15 05:40:00,0.132,5,5,0.1068,0.0363758161420469,1,0.2961065810470305,Normal
2014-02-15 05:45:00,0.134,5,5,0.1204,0.0293393933134275,1,0.3334241976747141,Normal
2014-02-15 05:50:00,0.134,5,5,0.12,0.0290860791444979,1,0.3333105828130407,Normal
2014-02-15 05:55:00,0.2,5,5,0.1464,0.0299799933288851,1,0.1606127798121633,Normal
2014-02-15 06:00:00,0.066,6,5,0.1332,0.0473835414463714,1,0.2146080138446447,Normal
2014-02-15 06:05:00,0.134,6,5,0.1336,0.0473793203834753,1,0.2703345592600749,Normal
2014-02-15 06:10:00,0.134,6,5,0.1336,0.0473793203834753,1,0.2703345592600749,Normal
2014-02-15 06:15:00,0.068,6,5,0.1204,0.0557027826953016,1,0.2024450331494713,Normal
2014-02-15 06:20:00,0.132,6,5,0.1068,0.0363483149540662,1,0.2956958662833679,Normal
2014-02-15 06:25:00,0.066,6,5,0.1068,0.0363483149540662,1,0.2766898696815659,Normal
2014-02-15 06:30:00,0.132,6,5,0.1064,0.0359833294735214,1,0.2923402460779483,Normal
2014-02-15 06:35:00,0.136,6,5,0.1068,0.0363758161420468,1,0.2833968363940447,Normal
2014-02-15 06:40:00,0.066,6,5,0.1064,0.0369161211396863,1,0.2733813563684227,Normal
2014-02-15 06:45:00,0.132,6,5,0.1064,0.0369161211396863,1,0.2917868207001702,Normal
2014-02-15 06:50:00,0.134,6,5,0.12,0.0302324329156619,1,0.3397562701820178,Normal
2014-02-15 06:55:00,0.134,6,5,0.1204,0.0304433900871765,1,0.3396023205861376,Normal
2014-02-15 07:00:00,0.066,7,5,0.1064,0.0368890227574545,1,0.2727706430684962,Normal
2014-02-15 07:05:00,0.134,7,5,0.12,0.0301993377410829,1,0.340282238066222,Normal
2014-02-15 07:10:00,0.132,7,5,0.12,0.0301993377410829,1,0.3327319064777354,Normal
2014-02-15 07:15:00,0.066,7,5,0.1064,0.0368890227574545,1,0.2727706430684962,Normal
2014-02-15 07:20:00,0.134,7,5,0.1064,0.0368890227574545,1,0.2981811470984267,Normal
2014-02-15 07:25:00,0.134,7,5,0.12,0.0301993377410829,1,0.340282238066222,Normal
2014-02-15 07:30:00,0.134,7,5,0.12,0.0301993377410829,1,0.340282238066222,Normal
2014-02-15 07:35:00,0.066,7,5,0.1068,0.0372451339103512,1,0.2737895112963468,Normal
2014-02-15 07:40:00,0.134,7,5,0.1204,0.0304105244939971,1,0.3403388468494955,Normal
2014-02-15 07:45:00,0.132,7,5,0.12,0.0301993377410829,1,0.3327319064777354,Normal
2014-02-15 07:50:00,0.066,7,5,0.1064,0.0368890227574545,1,0.2727706430684962,Normal
2014-02-15 07:55:00,0.134,7,5,0.1064,0.0368890227574545,1,0.2981811470984267,Normal
2014-02-15 08:00:00,0.134,8,5,0.12,0.0301993377410829,1,0.338765228486071,Normal
2014-02-15 08:05:00,0.134,8,5,0.12,0.0301993377410829,1,0.338765228486071,Normal
2014-02-15 08:10:00,0.068,8,5,0.1072,0.0367042231902542,1,0.2396484798991733,Normal
2014-02-15 08:15:00,0.134,8,5,0.1208,0.0295160973029972,1,0.3339657568725239,Normal
2014-02-15 08:20:00,0.068,8,5,0.1076,0.0361496887953409,1,0.2342059323155159,Normal
2014-02-15 08:25:00,0.132,8,5,0.1072,0.035793854221081,1,0.2868756476553397,Normal
2014-02-15 08:30:00,0.134,8,5,0.1072,0.035793854221081,1,0.2920730612803848,Normal
2014-02-15 08:35:00,0.134,8,5,0.1204,0.0293052896249124,1,0.3367700158075487,Normal
2014-02-15 08:40:00,0.066,8,5,0.1068,0.0363483149540662,1,0.275903743744231,Normal
2014-02-15 08:45:00,0.134,8,5,0.12,0.0301993377410829,1,0.338765228486071,Normal
2014-02-15 08:50:00,0.134,8,5,0.1204,0.0304105244939971,1,0.3388220562270912,Normal
2014-02-15 08:55:00,0.134,8,5,0.1204,0.0304105244939971,1,0.3388220562270912,Normal
2014-02-15 09:00:00,0.066,9,5,0.1068,0.0372451339103512,1,0.2719619346458524,Normal
2014-02-15 09:05:00,0.132,9,5,0.12,0.0301993377410829,1,0.3352771869927776,Normal
2014-02-15 09:10:00,0.134,9,5,0.12,0.0301993377410829,1,0.3422175543640519,Normal
2014-02-15 09:15:00,0.066,9,5,0.1064,0.0368890227574545,1,0.2729753953457209,Normal
2014-02-15 09:20:00,0.134,9,5,0.1064,0.0368890227574545,1,0.300209438153847,Normal
2014-02-15 09:25:00,0.134,9,5,0.12,0.0301993377410829,1,0.3422175543640519,Normal
2014-02-15 09:30:00,0.134,9,5,0.1204,0.0304105244939971,1,0.3422738838132321,Normal
2014-02-15 09:35:00,0.066,9,5,0.1068,0.0372451339103512,1,0.2719619346458524,Normal
2014-02-15 09:40:00,0.134,9,5,0.1204,0.0304105244939971,1,0.3422738838132321,Normal
2014-02-15 09:45:00,0.134,9,5,0.1204,0.0304105244939971,1,0.3422738838132321,Normal
2014-02-15 09:50:00,0.132,9,5,0.12,0.0301993377410829,1,0.3352771869927776,Normal
2014-02-15 09:55:00,0.134,9,5,0.12,0.0301993377410829,1,0.3422175543640519,Normal
2014-02-15 10:00:00,0.068,10,5,0.1204,0.0293052896249124,1,0.2349441739923734,Normal
2014-02-15 10:05:00,0.134,10,5,0.1204,0.0293052896249124,1,0.3383679816909031,Normal
2014-02-15 10:10:00,0.132,10,5,0.12,0.0290860791444979,1,0.3317617786241996,Normal
2014-02-15 10:15:00,0.066,10,5,0.1068,0.0363483149540662,1,0.2754577896084736,Normal
2014-02-15 10:20:00,0.134,10,5,0.1068,0.0363483149540662,1,0.2997654648130376,Normal
2014-02-15 10:25:00,0.134,10,5,0.12,0.0301993377410829,1,0.3406940816083676,Normal
2014-02-15 10:30:00,0.066,10,5,0.1064,0.0368890227574545,1,0.2706359328319125,Normal
2014-02-15 10:35:00,0.132,10,5,0.1064,0.0368890227574545,1,0.2903293609884918,Normal
2014-02-15 10:40:00,0.132,10,5,0.1196,0.0299799933288851,1,0.33315850883006,Normal
2014-02-15 10:45:00,0.134,10,5,0.1196,0.0299799933288851,1,0.3397485790480988,Normal
2014-02-15 10:50:00,0.134,10,5,0.1196,0.0299799933288851,1,0.3397485790480988,Normal
2014-02-15 10:55:00,0.132,10,5,0.1327999999999999,0.0010954451150096,1,0.2369762678956569,Normal
2014-02-15 11:00:00,0.068,11,5,0.12,0.0290860791444979,1,0.2308943571323255,Normal
2014-02-15 11:05:00,0.132,11,5,0.12,0.0290860791444979,1,0.331324357075073,Normal
2014-02-15 11:10:00,0.132,11,5,0.1196,0.0288582743766843,1,0.3296324335769121,Normal
2014-02-15 11:15:00,0.134,11,5,0.1196,0.0288582743766843,1,0.337553694297616,Normal
2014-02-15 11:20:00,0.066,11,5,0.1064,0.0359833294735214,1,0.2651189979167995,Normal
2014-02-15 11:25:00,0.134,11,5,0.1196,0.0299799933288851,1,0.340583110849478,Normal
2014-02-15 11:30:00,0.066,11,5,0.1064,0.0368890227574545,1,0.2694247944769827,Normal
2014-02-15 11:35:00,0.132,11,5,0.1064,0.0368890227574545,1,0.2847024002719147,Normal
2014-02-15 11:40:00,0.136,11,5,0.1068,0.037271973384837,1,0.275832482035271,Normal
2014-02-15 11:45:00,0.134,11,5,0.1204,0.0304433900871765,1,0.342985090586994,Normal
2014-02-15 11:50:00,0.068,11,5,0.1072,0.0367314579073578,1,0.2333321404148299,Normal
2014-02-15 11:55:00,0.132,11,5,0.1204,0.0293393933134275,1,0.3303635912093767,Normal
2014-02-15 12:00:00,0.132,12,5,0.1204,0.0293393933134275,1,0.3291348964587181,Normal
2014-02-15 12:05:00,0.134,12,5,0.12,0.0290860791444979,1,0.3355131580195457,Normal
2014-02-15 12:10:00,0.134,12,5,0.12,0.0290860791444979,1,0.3355131580195457,Normal
2014-02-15 12:15:00,0.132,12,5,0.1327999999999999,0.0010954451150091,1,0.2382752685286193,Normal
2014-02-15 12:20:00,0.066,12,5,0.1196,0.0299799933288851,1,0.2677618850452243,Normal
2014-02-15 12:25:00,0.134,12,5,0.12,0.0301993377410829,1,0.3403191597419018,Normal
2014-02-15 12:30:00,0.132,12,5,0.1196,0.0299799933288851,1,0.331501125212978,Normal
2014-02-15 12:35:00,0.134,12,5,0.1196,0.0299799933288851,1,0.3385740167792412,Normal
2014-02-15 12:40:00,0.134,12,5,0.12,0.0301993377410829,1,0.3403191597419018,Normal
2014-02-15 12:45:00,0.066,12,5,0.12,0.0301993377410829,1,0.2679407221592534,Normal
2014-02-15 12:50:00,0.134,12,5,0.12,0.0301993377410829,1,0.3403191597419018,Normal
2014-02-15 12:55:00,0.2,12,5,0.1336,0.0473793203834752,1,0.1803786499437892,Normal
2014-02-15 13:00:00,0.134,13,5,0.1336,0.0473793203834752,1,0.2554031109026444,Normal
2014-02-15 13:05:00,0.066,13,5,0.12,0.0561782876207525,1,0.2121068093246502,Normal
2014-02-15 13:10:00,0.134,13,5,0.1336,0.0473793203834752,1,0.2554031109026444,Normal
2014-02-15 13:15:00,0.136,13,5,0.134,0.0473919824442911,1,0.2348653566286976,Normal
2014-02-15 13:20:00,0.134,13,5,0.1208,0.0306463700950046,1,0.3339869018721938,Normal
2014-02-15 13:25:00,0.066,13,5,0.1072,0.0376191440625647,1,0.2574277502255641,Normal
2014-02-15 13:30:00,0.134,13,5,0.1208,0.0306463700950047,1,0.3339869018721938,Normal
2014-02-15 13:35:00,0.134,13,5,0.1208,0.0306463700950047,1,0.3339869018721938,Normal
2014-02-15 13:40:00,0.134,13,5,0.1204,0.0304105244939971,1,0.3384884391493217,Normal
